"transaction_id";"account_id";"transaction_type";"transaction_date";"amount";"fraudulent"
4405;7;"PIX";"1958-07-21";-218.43;0
4406;7;"TED";"1964-04-26";-195.2;0
4407;16;"PIX";"1923-11-10";-362.02;0
4408;2;"cartão de débito";"1987-07-17";318.27;0
4409;4;"PIX";"1982-02-23";-310.58;1
4410;1;"PIX";"1987-09-15";-147.41;0
4411;4;"cartão de crédito";"1982-10-07";-227.03;0
4412;11;"PIX";"1992-06-12";-279.62;1
4413;17;"PIX";"1986-12-07";-74.29;0
4414;16;"cartão de débito";"1925-08-19";-316.06;0
4415;16;"PIX";"1928-09-21";-74.47;0
4416;6;"cartão de débito";"2003-02-19";-236.6;0
4417;16;"PIX";"1924-09-20";-174.62;0
4418;12;"cartão de crédito";"1927-02-11";-381.67;0
4419;15;"PIX";"1990-09-11";44.93;0
4420;16;"cartão de crédito";"1928-11-21";-82.14;0
4421;16;"PIX";"1930-10-20";453.31;0
4422;1;"cartão de crédito";"1986-12-26";111.02;0
4423;7;"PIX";"1964-09-04";-436.65;0
4424;1;"cartão de crédito";"1985-02-09";-125.99;0
4425;4;"PIX";"1985-12-03";-578.33;1
4426;7;"cartão de crédito";"1956-11-21";-426.8;0
4427;12;"PIX";"1923-06-19";-132.56;0
4428;16;"PIX";"1925-09-11";-461.57;0
4429;7;"TED";"1965-03-10";-335.68;0
4430;5;"PIX";"2004-05-26";-143.12;0
4431;3;"cartão de crédito";"1991-12-05";-591.34;1
4432;6;"cartão de crédito";"2008-07-21";-413.54;1
4433;11;"cartão de crédito";"1994-12-16";-512.5;1
4434;7;"PIX";"1962-07-28";-149.33;0
4435;12;"PIX";"1923-03-08";-407.08;0
4436;1;"cartão de crédito";"1984-06-08";231.37;0
4437;13;"PIX";"1988-12-20";-597.94;0
4438;6;"cartão de crédito";"2004-06-24";-141.88;0
4439;3;"PIX";"1996-06-12";-275.17;0
4440;1;"cartão de crédito";"1983-09-09";-55.96;0
4441;7;"cartão de crédito";"1961-09-14";-434.2;0
4442;10;"PIX";"1923-03-15";-7.72;0
4443;9;"PIX";"1985-05-05";-661.35;0
4444;8;"cartão de crédito";"1968-01-13";-94.64;0
4445;13;"cartão de crédito";"1990-09-29";363.52;0
4446;8;"PIX";"1961-04-30";-301.13;0
4447;6;"cartão de crédito";"2009-04-26";363.42;0
4448;9;"cartão de débito";"1990-02-04";-674.32;0
4449;1;"PIX";"1983-02-06";-21.34;0
4450;1;"PIX";"1982-12-01";-27.22;0
4451;10;"PIX";"1927-01-04";733.54;0
4452;4;"cartão de crédito";"1980-09-11";-52.36;0
4453;1;"PIX";"1984-02-29";-27.44;0
4454;10;"PIX";"1924-01-31";372.39;0
4455;8;"PIX";"1961-08-11";-112.03;0
4456;12;"cartão de débito";"1929-12-10";295.53;0
4457;9;"cartão de débito";"1991-06-01";-733.01;0
4458;13;"PIX";"1987-01-22";-772.62;0
4459;9;"PIX";"1992-01-19";-576.5;0
4460;11;"PIX";"1989-10-24";-543.61;1
4461;15;"cartão de crédito";"1991-04-10";-20.78;0
4462;12;"PIX";"1921-09-18";-330.62;0
4463;13;"cartão de crédito";"1991-11-17";-99.84;0
4464;8;"PIX";"1966-12-31";-498.34;0
4465;1;"PIX";"1985-03-03";-225.6;1
4466;1;"PIX";"1985-04-16";-145.84;0
4467;10;"cartão de crédito";"1923-07-23";-614.88;0
4468;15;"PIX";"1987-09-14";-93.19;0
4469;6;"cartão de crédito";"2002-01-02";-315.61;1
4470;9;"cartão de crédito";"1990-09-15";538.74;0
4471;17;"PIX";"1995-03-13";-47.27;0
4472;7;"PIX";"1962-11-30";189.79;0
4473;15;"cartão de crédito";"1989-04-09";-58.45;0
4474;13;"cartão de crédito";"1992-06-11";-657.14;0
4475;17;"cartão de crédito";"1994-04-19";-109.86;0
4476;13;"PIX";"1989-06-23";-532.18;0
4477;17;"PIX";"1989-07-22";-149.31;0
4478;5;"PIX";"2008-05-13";-46.44;0
4479;8;"PIX";"1962-07-22";415.56;0
4480;10;"cartão de débito";"1925-01-30";207.53;0
4481;13;"PIX";"1991-08-07";-33.14;0
4482;7;"PIX";"1963-10-03";-571.0;0
4483;7;"cartão de crédito";"1964-06-18";-378.76;0
4484;11;"cartão de crédito";"1994-05-13";-224.47;0
4485;11;"cartão de crédito";"1989-12-04";-124.34;0
4486;3;"cartão de crédito";"1995-01-23";587.89;0
4487;10;"cartão de crédito";"1929-04-29";-235.73;0
4488;12;"cartão de crédito";"1930-03-06";524.51;0
4489;13;"cartão de crédito";"1991-10-17";-46.28;0
4490;3;"PIX";"1996-04-20";-272.15;0
4491;15;"cartão de crédito";"1989-04-19";-62.53;0
4492;1;"PIX";"1983-01-22";-106.26;0
4493;14;"PIX";"1929-08-23";12.98;0
4494;4;"PIX";"1985-09-06";-552.93;1
4495;7;"cartão de crédito";"1961-09-22";-275.51;0
4496;14;"PIX";"1923-09-06";-0.39;0
4497;4;"PIX";"1980-12-11";-126.74;0
4498;5;"PIX";"1999-10-08";-51.85;0
4499;12;"PIX";"1928-02-08";28583.0;0
4500;17;"cartão de crédito";"1993-08-28";140.78;0
4501;16;"PIX";"1926-06-03";-358.65;0
4502;5;"cartão de crédito";"2006-11-14";66.73;0
4503;6;"cartão de débito";"2004-06-12";-260.89;0
4504;15;"cartão de crédito";"1987-09-03";-83.81;0
4505;1;"TED";"1988-11-13";-36.71;0
4506;10;"PIX";"1925-11-15";-663.82;0
4507;13;"cartão de crédito";"1995-10-06";-526.83;0
4508;3;"PIX";"1999-08-21";610.71;0
4509;7;"PIX";"1956-10-29";-413.1;0
4510;3;"PIX";"1998-12-19";-594.07;1
4511;1;"PIX";"1989-12-21";140.43;0
4512;6;"TED";"2010-11-05";280.07;0
4513;4;"cartão de crédito";"1984-11-12";-341.81;1
4514;12;"PIX";"1923-08-25";-171.4;0
4515;17;"PIX";"1995-08-05";-129.81;0
4516;16;"cartão de crédito";"1929-04-10";213.77;0
4517;14;"PIX";"1929-03-16";65.99;0
4518;9;"cartão de débito";"1990-02-07";-5.95;0
4519;8;"cartão de crédito";"1967-01-05";-4.95;0
4520;9;"PIX";"1985-11-05";-730.52;0
4521;1;"cartão de crédito";"1988-12-29";-52.89;0
4522;12;"PIX";"1922-08-04";-399.2;0
4523;1;"cartão de crédito";"1980-04-23";-55.31;0
4524;2;"PIX";"1989-08-07";-324.75;1
4525;13;"cartão de crédito";"1995-01-05";490.87;0
4526;8;"cartão de crédito";"1963-04-22";-652.86;0
4527;5;"cartão de crédito";"2002-09-21";-91.89;0
4528;10;"PIX";"1928-11-07";-630.81;0
4529;16;"cartão de débito";"1926-08-29";324.97;0
4530;8;"cartão de crédito";"1965-08-16";-553.03;0
4531;9;"PIX";"1991-09-17";274.99;0
4532;8;"PIX";"1966-01-20";-308.08;0
4533;10;"cartão de crédito";"1929-06-24";-696.05;0
4534;9;"PIX";"1988-02-28";541.19;0
4535;15;"cartão de crédito";"1985-10-27";-4.1;0
4536;8;"cartão de débito";"1968-01-25";-492.97;0
4537;11;"PIX";"1995-08-13";-788.05;1
4538;8;"cartão de crédito";"1964-06-24";-233.76;0
4539;17;"PIX";"1986-07-20";-32.31;0
4540;15;"PIX";"1990-05-05";-74.24;0
4541;16;"PIX";"1923-10-26";-460.53;0
4542;17;"PIX";"1993-08-15";86.0;0
4543;15;"PIX";"1987-09-17";-58.47;0
4544;4;"PIX";"1989-03-18";13393.0;0
4545;6;"PIX";"2007-06-21";-160.1;0
4546;10;"PIX";"1928-06-07";-301.3;0
4547;6;"PIX";"2002-04-16";259.31;0
4548;7;"cartão de crédito";"1964-06-20";-517.48;0
4549;5;"PIX";"2001-02-13";-163.79;0
4550;15;"PIX";"1986-02-24";-82.17;0
4551;8;"cartão de débito";"1969-09-18";-254.54;0
4552;5;"cartão de crédito";"2003-10-14";63.06;0
4553;5;"PIX";"2006-07-27";-207.51;1
4554;16;"PIX";"1923-12-27";-243.04;0
4555;6;"TED";"2002-01-25";-225.39;0
4556;1;"PIX";"1982-04-18";140.63;0
4557;14;"cartão de crédito";"1927-08-25";-44.03;0
4558;5;"PIX";"2009-03-18";-78.33;0
4559;9;"PIX";"1991-07-15";-89.42;0
4560;7;"PIX";"1964-12-23";-336.3;0
4561;17;"cartão de crédito";"1987-06-22";-4.45;0
4562;5;"cartão de crédito";"2000-05-08";8804.0;0
4563;8;"cartão de crédito";"1964-09-17";167.44;0
4564;15;"cartão de crédito";"1988-06-26";-39.32;0
4565;10;"PIX";"1921-01-14";-118.99;0
4566;17;"PIX";"1990-08-14";47.06;0
4567;9;"PIX";"1991-10-14";-589.42;0
4568;2;"PIX";"1990-04-23";-280.51;1
4569;16;"PIX";"1922-05-28";13644.0;0
4570;7;"PIX";"1964-12-13";-501.47;0
4571;13;"PIX";"1994-08-03";778.31;0
4572;6;"PIX";"2003-01-19";-343.53;1
4573;16;"cartão de crédito";"1921-06-02";184.27;0
4574;17;"PIX";"1987-12-31";8.25;0
4575;9;"PIX";"1988-07-24";-396.75;0
4576;4;"cartão de crédito";"1983-02-17";-169.61;0
4577;8;"cartão de crédito";"1965-08-08";-521.45;0
4578;3;"cartão de crédito";"1992-04-08";138.69;0
4579;9;"cartão de débito";"1987-08-01";-659.89;0
4580;11;"cartão de crédito";"1991-02-23";-241.07;0
4581;3;"PIX";"1998-10-14";-483.12;0
4582;1;"cartão de crédito";"1981-07-29";4068.0;0
4583;9;"cartão de débito";"1988-06-20";-583.94;0
4584;10;"PIX";"1929-07-27";-687.54;0
4585;17;"cartão de crédito";"1990-04-03";-129.07;0
4586;17;"cartão de crédito";"1994-11-19";-122.83;0
4587;11;"PIX";"1988-07-11";-641.91;1
4588;11;"PIX";"1995-01-27";-227.06;0
4589;11;"cartão de crédito";"1993-04-27";-195.45;0
4590;13;"PIX";"1989-02-01";-404.38;0
4591;10;"cartão de crédito";"1927-01-27";516.43;0
4592;8;"cartão de crédito";"1967-10-16";-447.59;0
4593;5;"cartão de crédito";"2001-03-19";-216.9;1
4594;5;"cartão de crédito";"2000-08-10";301.97;0
4595;3;"PIX";"1991-07-20";-295.62;0
4596;16;"cartão de crédito";"1929-07-28";-306.72;0
4597;2;"PIX";"1991-01-07";-298.49;1
4598;16;"cartão de crédito";"1929-03-22";-375.75;0
4599;14;"PIX";"1920-07-30";-53.28;0
4600;3;"PIX";"1994-07-28";-67.98;0
4601;5;"cartão de débito";"2003-06-23";-205.57;1
4602;13;"PIX";"1987-09-28";-776.88;0
4603;7;"PIX";"1961-09-09";-165.9;0
4604;12;"PIX";"1927-09-11";-48.32;0
4605;5;"TED";"2001-11-21";-131.2;0
4606;2;"cartão de crédito";"1993-12-12";153.04;0
4607;4;"PIX";"1988-08-01";106.62;0
4608;2;"PIX";"1993-12-27";-114.77;0
4609;12;"PIX";"1920-12-16";256.36;0
4610;5;"PIX";"2000-08-02";-313.54;1
4611;4;"cartão de crédito";"1990-02-17";270.83;0
4612;12;"cartão de débito";"1922-08-19";-74.41;0
4613;5;"cartão de débito";"2002-02-19";82.93;0
4614;13;"PIX";"1987-04-17";-581.65;0
4615;17;"PIX";"1988-01-11";-6.03;0
4616;4;"cartão de débito";"1984-03-01";-64.72;0
4617;8;"PIX";"1966-06-25";-158.99;0
4618;16;"PIX";"1926-03-21";166.85;0
4619;16;"PIX";"1924-03-06";81.91;0
4620;3;"cartão de crédito";"1998-01-28";-381.71;0
4621;6;"cartão de crédito";"2009-06-12";-413.53;1
4622;8;"cartão de crédito";"1965-08-19";-526.25;0
4623;3;"PIX";"1997-05-11";-519.45;0
4624;16;"cartão de crédito";"1921-05-13";260.96;0
4625;5;"PIX";"2000-09-07";-58.75;0
4626;12;"PIX";"1920-07-16";-529.09;0
4627;2;"PIX";"1987-05-16";-363.4;1
4628;5;"PIX";"2006-01-15";-64.55;0
4629;4;"PIX";"1980-04-22";503.93;0
4630;17;"cartão de crédito";"1995-01-24";116.47;0
4631;2;"cartão de crédito";"1991-03-06";244.17;0
4632;10;"PIX";"1926-03-24";-52.69;0
4633;12;"cartão de crédito";"1927-02-05";43178.0;0
4634;9;"PIX";"1985-08-08";-210.64;0
4635;15;"PIX";"1985-08-13";-62.9;0
4636;6;"cartão de crédito";"2006-05-28";-333.62;1
4637;7;"PIX";"1958-05-26";-419.21;0
4638;1;"cartão de débito";"1982-12-16";-254.03;1
4639;5;"cartão de crédito";"2003-04-10";-247.97;1
4640;15;"TED";"1988-06-24";-28.77;0
4641;3;"PIX";"1991-04-14";-200.82;0
4642;1;"PIX";"1980-08-05";-63.22;0
4643;7;"cartão de débito";"1957-12-08";-482.75;0
4644;5;"cartão de débito";"2004-03-17";225.27;0
4645;14;"PIX";"1921-07-15";-36.89;0
4646;10;"PIX";"1924-05-24";328.39;0
4647;11;"PIX";"1993-06-28";-766.66;1
4648;3;"PIX";"2001-01-24";-146.72;0
4649;14;"PIX";"1926-05-11";-44.08;0
4650;9;"PIX";"1987-12-16";-155.41;0
4651;6;"PIX";"2008-04-16";-127.9;0
4652;12;"PIX";"1927-04-02";-422.6;0
4653;6;"PIX";"2005-10-26";-407.7;1
4654;11;"PIX";"1988-04-06";325.5;0
4655;10;"PIX";"1930-09-21";421.57;0
4656;15;"PIX";"1986-11-13";-88.11;0
4657;3;"PIX";"2000-06-14";-246.04;0
4658;9;"cartão de crédito";"1985-10-05";-210.03;0
4659;14;"PIX";"1925-10-16";-66.47;0
4660;2;"PIX";"1989-07-05";-193.07;0
4661;15;"PIX";"1993-05-17";39.57;0
4662;14;"PIX";"1930-01-25";-69.21;0
4663;17;"cartão de crédito";"1992-02-26";56.36;0
4664;15;"cartão de crédito";"1989-02-09";-82.9;0
4665;8;"cartão de crédito";"1964-07-25";-650.63;0
4666;7;"PIX";"1963-02-27";-283.56;0
4667;14;"PIX";"1925-01-19";-52.18;0
4668;14;"PIX";"1921-09-18";22.12;0
4669;12;"PIX";"1921-05-15";-617.66;0
4670;11;"cartão de crédito";"1989-03-03";-765.35;1
4671;3;"cartão de débito";"1996-06-25";-395.47;0
4672;6;"PIX";"2007-10-16";-74.78;0
4673;17;"cartão de crédito";"1989-10-13";-19.93;0
4674;8;"PIX";"1966-08-16";-496.96;0
4675;3;"cartão de crédito";"1994-10-30";486.25;0
4676;17;"PIX";"1987-11-30";-81.88;0
4677;9;"cartão de débito";"1988-12-09";-112.11;0
4678;1;"PIX";"1983-03-17";146.74;0
4679;6;"PIX";"2003-04-15";-201.2;0
4680;17;"PIX";"1991-05-13";-4.43;0
4681;9;"PIX";"1988-06-12";-196.73;0
4682;1;"cartão de crédito";"1988-07-14";26.87;0
4683;16;"cartão de crédito";"1924-04-03";-158.12;0
4684;13;"PIX";"1987-09-05";723.98;0
4685;14;"cartão de crédito";"1924-04-06";-69.21;0
4686;3;"cartão de crédito";"1994-04-28";-519.34;0
4687;14;"PIX";"1922-08-14";-51.71;0
4688;10;"PIX";"1923-05-08";34.89;0
4689;5;"cartão de crédito";"2005-09-30";-62.42;0
4690;2;"PIX";"1987-09-22";-149.95;0
4691;15;"cartão de crédito";"1985-04-25";84.51;0
4692;2;"PIX";"1992-05-29";51.8;0
4693;1;"PIX";"1987-05-07";-81.43;0
4694;9;"PIX";"1988-09-04";-202.6;0
4695;4;"cartão de crédito";"1988-12-14";-7.98;0
4696;13;"PIX";"1991-06-02";-322.71;0
4697;8;"cartão de crédito";"1962-04-29";-532.5;0
4698;15;"PIX";"1988-03-24";-28.64;0
4699;17;"cartão de débito";"1992-01-02";8.27;0
4700;13;"cartão de crédito";"1993-06-22";-653.32;0
4701;10;"cartão de crédito";"1927-07-06";602.37;0
4702;3;"cartão de crédito";"1994-03-21";-368.25;0
4703;13;"cartão de crédito";"1993-02-16";-512.39;0
4704;12;"PIX";"1925-06-08";-438.66;0
4705;15;"cartão de crédito";"1989-02-09";27.19;0
4706;8;"PIX";"1963-03-16";413.33;0
4707;4;"cartão de crédito";"1984-04-23";-166.12;0
4708;5;"PIX";"2008-01-22";-280.71;1
4709;12;"PIX";"1926-03-24";-409.91;0
4710;12;"cartão de crédito";"1926-01-21";-146.24;0
4711;3;"PIX";"1993-07-10";-257.22;0
4712;15;"cartão de crédito";"1987-10-27";-27.5;0
4713;8;"PIX";"1970-02-17";-6.85;0
4714;5;"cartão de crédito";"2000-07-05";-58.95;0
4715;15;"PIX";"1990-07-09";-62.98;0
4716;6;"cartão de débito";"2004-06-28";184.69;0
4717;7;"PIX";"1959-04-23";46.39;0
4718;16;"PIX";"1923-03-26";5550.0;0
4719;1;"PIX";"1985-09-14";-116.55;0
4720;6;"cartão de crédito";"2001-07-11";-244.09;0
4721;10;"cartão de crédito";"1921-09-23";54398.0;0
4722;10;"PIX";"1924-09-11";-129.69;0
4723;5;"PIX";"2006-02-02";-208.42;1
4724;5;"cartão de crédito";"2007-09-20";-185.16;0
4725;16;"PIX";"1927-01-29";-71.03;0
4726;4;"PIX";"1980-09-07";-169.82;0
4727;4;"cartão de crédito";"1981-07-20";-13.56;0
4728;2;"PIX";"1987-09-18";393.32;0
4729;8;"cartão de crédito";"1967-11-13";346.09;0
4730;16;"PIX";"1926-11-28";-81.69;0
4731;6;"cartão de débito";"2004-03-03";-184.67;0
4732;14;"PIX";"1921-09-07";-25.31;0
4733;12;"PIX";"1924-02-18";-13.29;0
4734;16;"PIX";"1924-09-26";-215.23;0
4735;6;"cartão de crédito";"2005-06-08";-18.53;0
4736;1;"cartão de crédito";"1985-03-09";-98.39;0
4737;13;"PIX";"1993-02-23";-180.19;0
4738;11;"PIX";"1988-03-31";-171.57;0
4739;1;"PIX";"1986-06-10";197.87;0
4740;4;"PIX";"1984-08-03";-405.18;1
4741;9;"PIX";"1982-09-25";-130.35;0
4742;14;"PIX";"1920-12-30";-29.62;0
4743;4;"cartão de débito";"1985-09-18";-332.7;1
4744;15;"PIX";"1994-02-01";-2.62;0
4745;13;"PIX";"1990-01-29";-344.89;0
4746;5;"PIX";"1999-05-29";311.69;0
4747;3;"PIX";"1998-05-04";-676.73;1
4748;17;"cartão de crédito";"1994-09-07";-90.82;0
4749;17;"cartão de crédito";"1993-12-20";-145.61;0
4750;17;"TED";"1987-03-22";99.78;0
4751;7;"PIX";"1960-12-24";-613.81;0
4752;15;"PIX";"1991-07-14";-84.06;0
4753;2;"cartão de crédito";"1991-05-28";506.0;0
4754;4;"PIX";"1986-12-25";-634.02;1
4755;12;"PIX";"1921-09-10";-183.9;0
4756;1;"cartão de crédito";"1988-06-28";-6.82;0
4757;1;"cartão de débito";"1981-11-13";-58.78;0
4758;4;"cartão de crédito";"1983-07-07";-451.39;1
4759;16;"PIX";"1927-08-31";-196.03;0
4760;2;"cartão de crédito";"1988-01-30";-183.26;0
4761;9;"cartão de crédito";"1989-12-16";-555.7;0
4762;11;"PIX";"1993-09-04";-304.79;1
4763;5;"cartão de crédito";"2002-04-12";-107.78;0
4764;4;"cartão de crédito";"1989-12-29";-429.93;1
4765;2;"PIX";"1990-02-06";-205.89;0
4766;9;"PIX";"1990-08-24";528.39;0
4767;3;"PIX";"2000-10-24";-474.5;0
4768;17;"PIX";"1993-02-20";126.49;0
4769;8;"PIX";"1968-09-13";-271.07;0
4770;14;"PIX";"1922-03-28";-73.79;0
4771;9;"PIX";"1986-05-17";-386.81;0
4772;7;"PIX";"1957-08-14";-449.94;0
4773;4;"PIX";"1982-09-08";-188.75;0
4774;11;"cartão de crédito";"1986-09-17";-34.63;0
4775;14;"PIX";"1921-03-20";-57.85;0
4776;14;"PIX";"1922-02-01";-27.71;0
4777;1;"cartão de crédito";"1986-12-04";23.04;0
4778;1;"PIX";"1984-11-12";133.1;0
4779;15;"PIX";"1989-07-30";-110.32;0
4780;11;"cartão de crédito";"1989-12-14";-97.8;0
4781;6;"cartão de crédito";"2008-01-11";-267.5;0
4782;10;"PIX";"1928-07-30";741.78;0
4783;16;"PIX";"1927-04-22";-16.85;0
4784;14;"PIX";"1924-03-23";-3.34;0
4785;4;"PIX";"1985-09-15";-212.71;0
4786;14;"cartão de débito";"1929-06-08";-58.36;0
4787;2;"cartão de crédito";"1990-01-11";-159.76;0
4788;3;"PIX";"1998-10-05";-594.06;1
4789;6;"cartão de débito";"2006-12-04";-346.1;1
4790;1;"PIX";"1980-07-20";-45.03;0
4791;14;"cartão de crédito";"1926-01-19";-68.14;0
4792;4;"cartão de crédito";"1984-05-31";-75.46;0
4793;3;"cartão de crédito";"1993-10-01";-236.06;0
4794;13;"PIX";"1988-11-21";-521.89;0
4795;13;"PIX";"1995-01-03";-697.02;0
4796;5;"PIX";"2008-05-01";-175.62;0
4797;13;"PIX";"1991-08-15";-445.96;0
4798;3;"cartão de débito";"2000-08-17";-372.57;0
4799;14;"PIX";"1929-02-22";-31.89;0
4800;14;"PIX";"1928-04-16";-62.33;0
4801;13;"cartão de crédito";"1991-04-09";-421.08;0
4802;9;"TED";"1986-10-01";-162.61;0
4803;15;"PIX";"1992-05-17";-47.0;0
4804;13;"PIX";"1992-03-14";-354.46;0
4805;3;"cartão de crédito";"1993-06-18";-166.02;0
4806;13;"PIX";"1988-11-22";-255.41;0
4807;8;"cartão de crédito";"1963-03-09";-631.7;0
4808;9;"PIX";"1983-08-08";-160.15;0
4809;15;"PIX";"1994-10-17";-99.58;0
4810;7;"PIX";"1958-02-05";-204.32;0
4811;2;"PIX";"1987-08-08";12.17;0
4812;12;"cartão de crédito";"1928-05-01";-227.51;0
4813;11;"PIX";"1990-11-20";-467.91;1
4814;1;"PIX";"1981-06-17";-233.28;1
4815;6;"TED";"2010-11-29";160.35;0
4816;1;"cartão de crédito";"1985-02-21";-83.45;0
4817;9;"PIX";"1984-07-17";707.24;0
4818;15;"PIX";"1993-12-30";-45.44;0
4819;14;"PIX";"1922-06-16";257.0;0
4820;11;"cartão de crédito";"1992-09-14";-238.72;0
4821;16;"PIX";"1924-01-02";42.59;0
4822;14;"PIX";"1926-05-03";-38.89;0
4823;11;"PIX";"1989-10-20";498.52;0
4824;6;"PIX";"2002-10-14";44.45;0
4825;12;"cartão de débito";"1924-03-30";-463.22;0
4826;10;"PIX";"1928-06-13";-233.16;0
4827;11;"cartão de crédito";"1986-09-23";-85.03;0
4828;2;"cartão de débito";"1986-02-03";-281.86;1
4829;4;"PIX";"1988-06-04";-124.01;0
4830;15;"PIX";"1989-12-26";-119.16;0
4831;14;"cartão de crédito";"1922-04-06";-37.37;0
4832;17;"cartão de crédito";"1994-09-12";-71.26;0
4833;16;"cartão de crédito";"1930-09-24";-465.43;0
4834;16;"PIX";"1929-12-17";320.3;0
4835;10;"PIX";"1928-09-30";-563.02;0
4836;12;"cartão de crédito";"1929-09-16";514.63;0
4837;11;"PIX";"1991-10-09";198.28;0
4838;6;"PIX";"2009-04-29";-260.07;0
4839;15;"PIX";"1994-05-09";26.24;0
4840;6;"PIX";"2005-12-24";262.96;0
4841;5;"PIX";"2004-03-28";-52.5;0
4842;9;"cartão de débito";"1991-04-20";-317.28;0
4843;17;"PIX";"1988-05-30";15.39;0
4844;2;"cartão de débito";"1985-06-20";-389.21;1
4845;15;"cartão de crédito";"1994-11-01";92.55;0
4846;1;"PIX";"1983-08-16";-45.34;0
4847;7;"cartão de crédito";"1960-04-26";451.93;0
4848;12;"cartão de crédito";"1922-04-28";-2.35;0
4849;13;"PIX";"1994-08-07";-96.83;0
4850;3;"cartão de crédito";"2001-01-03";-238.62;0
4851;2;"PIX";"1995-01-02";388.72;0
4852;1;"cartão de crédito";"1981-01-28";-99.52;0
4853;11;"cartão de débito";"1987-09-23";512.73;0
4854;11;"cartão de crédito";"1987-06-22";-628.88;1
4855;9;"cartão de crédito";"1987-05-26";-298.46;0
4856;1;"PIX";"1987-05-28";-86.15;0
4857;8;"cartão de crédito";"1969-09-29";-10.29;0
4858;4;"cartão de débito";"1986-02-07";-133.2;0
4859;13;"cartão de débito";"1994-12-10";-260.42;0
4860;6;"PIX";"2005-08-26";-35.06;0
4861;4;"PIX";"1989-09-14";196.2;0
4862;2;"PIX";"1985-09-21";-134.59;0
4863;8;"cartão de crédito";"1964-03-21";-512.46;0
4864;16;"cartão de débito";"1928-05-21";-74.49;0
4865;13;"cartão de crédito";"1986-08-25";292.58;0
4866;6;"cartão de crédito";"2001-11-16";-342.17;1
4867;6;"cartão de crédito";"2011-03-16";148.47;0
4868;1;"cartão de crédito";"1985-07-28";-129.64;0
4869;9;"TED";"1987-03-28";-489.08;0
4870;17;"PIX";"1994-11-29";-130.78;0
4871;14;"PIX";"1921-12-16";-62.35;0
4872;8;"PIX";"1967-05-19";-80.71;0
4873;9;"cartão de crédito";"1988-04-25";-470.4;0
4874;3;"PIX";"2000-09-28";-159.04;0
4875;17;"cartão de crédito";"1994-07-18";-139.3;0
4876;6;"PIX";"2005-08-06";-410.87;1
4877;14;"cartão de crédito";"1924-05-26";13.71;0
4878;8;"PIX";"1965-01-31";-120.13;0
4879;12;"PIX";"1925-12-12";-98.87;0
4880;8;"PIX";"1965-02-19";31386.0;0
4881;17;"cartão de débito";"1987-11-21";-129.19;0
4882;12;"PIX";"1923-10-04";-473.18;0
4883;16;"cartão de crédito";"1924-06-27";263.2;0
4884;5;"PIX";"2000-01-14";9858.0;0
4885;15;"TED";"1989-01-03";-72.9;0
4886;16;"PIX";"1920-11-19";372.01;0
4887;8;"PIX";"1970-01-09";275.13;0
4888;3;"PIX";"1992-06-02";381.33;0
4889;14;"PIX";"1920-09-04";-22.78;0
4890;17;"PIX";"1991-08-26";-158.04;0
4891;17;"PIX";"1992-01-03";-136.8;0
4892;17;"PIX";"1986-02-28";-103.16;0
4893;14;"cartão de débito";"1930-03-01";-9.74;0
4894;11;"PIX";"1994-10-18";-355.76;1
4895;17;"PIX";"1989-08-10";-50.48;0
4896;9;"PIX";"1986-02-14";651.52;0
4897;9;"PIX";"1988-05-18";-422.14;0
4898;14;"cartão de crédito";"1925-08-08";-42.14;0
4899;1;"PIX";"1986-03-24";-161.48;0
4900;5;"PIX";"2005-09-08";-282.69;1
4901;11;"PIX";"1990-09-25";-283.72;1
4902;12;"PIX";"1921-09-17";-381.3;0
4903;1;"PIX";"1981-02-03";-66.49;0
4904;11;"cartão de crédito";"1994-01-18";-585.42;1
4905;12;"cartão de débito";"1923-11-05";320.76;0
4906;1;"PIX";"1985-10-23";162.08;0
4907;7;"cartão de débito";"1966-01-12";-100.58;0
4908;15;"PIX";"1993-06-13";-85.42;0
4909;4;"PIX";"1983-10-01";364.61;0
4910;17;"cartão de crédito";"1987-12-05";75.92;0
4911;13;"cartão de crédito";"1991-11-24";-619.63;0
4912;14;"PIX";"1925-11-16";-22.69;0
4913;6;"PIX";"2005-10-16";-143.62;0
4914;16;"PIX";"1923-12-01";-310.19;0
4915;11;"cartão de débito";"1990-04-08";-22.41;0
4916;17;"PIX";"1988-08-14";-103.99;0
4917;11;"cartão de crédito";"1993-07-21";-187.12;0
4918;13;"cartão de débito";"1994-06-04";-405.25;0
4919;10;"PIX";"1923-10-05";-92.52;0
4920;8;"PIX";"1964-09-15";-390.39;0
4921;2;"PIX";"1990-08-06";-220.82;0
4922;13;"PIX";"1990-03-29";325.81;0
4923;3;"PIX";"1997-10-24";-22.17;0
4924;1;"PIX";"1985-08-31";-133.27;0
4925;6;"cartão de débito";"2004-10-26";-66.46;0
4926;3;"cartão de crédito";"2000-03-13";22.64;0
4927;12;"cartão de crédito";"1922-02-05";-265.51;0
4928;16;"PIX";"1923-01-28";-114.14;0
4929;15;"PIX";"1985-07-01";-106.46;0
4930;16;"PIX";"1929-06-10";-348.46;0
4931;8;"cartão de débito";"1969-08-02";-155.8;0
4932;1;"cartão de crédito";"1987-07-16";-242.95;1
4933;3;"PIX";"1996-09-11";-339.28;0
4934;7;"cartão de crédito";"1964-08-30";-353.15;0
4935;16;"PIX";"1921-12-28";72.45;0
